MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/05/07 12:44:59.665),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,DESKTOP_A.png,0,0.00000,41505264979,0.35054,-0.01165,0.00000,0.00000,1,1,0.36315,0.15796,1,0.37760,0.06944,3,,0.29410,0.47782,15.40944,0.95662,1,0.61676,0.48966,14.94483,0.95662,1,0,0.00000,21,4.86696,1,4.56116,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,1,0.01636,41505428861,0.35223,0.00924,0.00000,0.01635,1,1,0.36240,0.13457,1,0.37760,0.06944,0,,0.29425,0.47777,15.47010,0.95662,1,0.61679,0.48969,14.96852,0.95662,1,0,0.00000,21,4.80005,1,4.51720,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,2,0.03271,41505593747,0.35350,0.02491,0.00000,0.03271,1,1,0.36240,0.13457,1,0.37760,0.06944,0,,0.29438,0.47802,15.84677,0.95662,1,0.61688,0.48984,14.95043,0.95662,1,0,0.00000,21,4.75857,1,4.50759,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,3,0.04932,41505758297,0.35408,0.03634,0.00000,0.04931,1,1,0.35870,0.12780,1,0.37760,0.06944,0,,0.29406,0.47763,15.34716,0.95662,1,0.61677,0.48973,14.96413,0.95662,1,0,0.00000,21,4.74793,1,4.51719,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,4,0.06567,41505921329,0.35454,0.04549,0.00000,0.06567,1,1,0.35870,0.12780,1,0.37760,0.06944,0,,0.29410,0.47794,15.78351,0.95662,1,0.61696,0.48967,14.93947,0.95662,1,0,0.00000,21,4.76946,1,4.60645,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,5,0.08203,41506086442,0.35492,0.05297,0.00000,0.08203,1,1,0.35870,0.12780,1,0.38177,0.08056,0,,0.29406,0.47792,15.78410,0.95662,1,0.61696,0.48967,14.93947,0.95662,1,0,0.00000,21,4.79316,1,4.60600,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,6,0.09839,41506249933,0.35597,0.05761,0.00000,0.09838,1,1,0.36746,0.10861,1,0.39687,0.09352,0,,0.29430,0.47772,15.45441,0.95662,1,0.61692,0.48970,14.98395,0.95662,1,0,0.00000,21,4.77697,1,4.60067,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,7,0.11499,41506416435,0.35710,0.06108,0.00000,0.11499,1,1,0.37074,0.10281,1,0.39687,0.09352,0,,0.29427,0.47775,15.69797,0.95662,1,0.61711,0.48965,15.55336,0.95662,1,0,0.00000,21,4.82846,1,4.57473,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,8,0.13110,41506577628,0.36136,0.09227,0.00000,0.11499,1,0,0.37074,0.10281,1,0.46510,0.11574,0,,0.29439,0.47792,15.85871,0.95662,1,0.61713,0.48959,15.50461,0.95662,1,0,0.00000,21,4.80274,1,4.58513,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,9,0.14771,41506742184,0.36899,0.10429,0.00000,0.11499,1,0,0.37662,0.11631,1,0.46510,0.11574,0,,0.29430,0.47730,15.61342,0.95662,1,0.61721,0.48930,15.12682,0.95662,1,0,0.00000,21,4.79219,1,4.58016,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,10,0.16406,41506906697,0.37656,0.17181,0.00000,0.11499,1,0,0.39172,0.30686,1,0.61719,0.13519,0,,0.29444,0.47775,13.94991,0.95662,1,0.61691,0.49054,12.55957,0.95662,1,0,0.00000,21,4.63644,1,4.54105,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,11,0.18066,41507072095,0.38668,0.24334,0.00000,0.11499,1,0,0.39172,0.30686,1,0.61719,0.13519,0,,0.29462,0.48035,11.90118,0.95662,1,0.61681,0.49299,11.69764,0.95662,1,0,0.00000,21,4.47284,1,4.22010,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,12,0.18213,41507087428,0.38920,0.27510,0.00000,0.11499,1,0,0.39172,0.30686,1,0.61719,0.13519,0,,0.29462,0.48035,11.90118,0.95662,1,0.61681,0.49299,11.69764,0.95662,1,0,0.00000,21,4.47284,1,4.22010,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,13,0.21338,41507399617,0.38920,0.27510,0.00000,0.11499,1,0,0.39172,0.30686,0,0.76667,0.14815,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,0,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,14,0.21362,41507401625,0.39172,0.30686,0.00000,0.11499,1,0,0.39172,0.30686,0,0.76667,0.14815,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,0,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,15,0.24634,41507728988,0.39172,0.30686,0.00000,0.11499,1,0,0.39172,0.30686,0,0.96302,0.16944,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,16,0.26270,41507893737,0.39172,0.30686,0.00000,0.11499,1,0,0.39172,0.30686,0,1.13437,0.20463,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,17,0.27905,41508056877,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.13437,0.20463,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,18,0.29541,41508220865,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.17552,0.21759,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,19,0.31201,41508384823,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.17552,0.21759,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,20,0.32837,41508550149,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,21,0.34497,41508714996,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,22,0.36133,41508878557,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,23,0.37769,41509043118,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,24,0.39404,41509206973,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,25,0.41064,41509371963,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,26,0.41162,41509380753,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,27,0.42090,41509473640,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,28,0.43677,41509633505,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,29,0.47632,41510028939,0.00000,0.00000,0.00000,0.11499,1,0,0.39172,0.30686,0,1.18073,0.22222,0,,0.29462,0.48035,11.90118,0.95662,0,0.61681,0.49299,11.69764,0.95662,0,542,0.00000,21,4.47284,0,4.22010,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,30,0.49268,41510192865,0.15773,0.20603,0.00000,0.11499,1,0,0.31546,0.41205,1,1.18073,0.22222,0,,0.29067,0.48738,15.98540,0.95662,1,0.61314,0.49976,16.76209,0.95662,1,0,0.24639,22,4.83034,1,4.61485,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,31,0.50928,41510357663,0.20507,0.26988,0.00000,0.11499,1,0,0.29974,0.39760,1,1.18073,0.22222,0,,0.29043,0.48751,16.23010,0.95662,1,0.61288,0.49985,16.76970,0.95662,1,0,0.00000,22,4.85901,1,4.63404,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,32,0.52563,41510521185,0.30326,0.39554,0.00000,0.11499,1,0,0.29457,0.37696,1,1.18073,0.22222,0,,0.29043,0.48751,16.23010,0.97348,1,0.61288,0.49985,16.76970,0.99078,1,0,0.00000,22,4.85901,1,4.63404,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,33,0.54199,41510686531,0.30510,0.38619,0.00000,0.11499,1,0,0.30694,0.37685,1,1.18073,0.22222,0,,0.29005,0.48780,15.95716,1.00765,1,0.61254,0.49962,16.80152,1.02494,1,0,0.00000,22,4.78375,1,4.59831,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,34,0.55835,41510850357,0.30759,0.37840,0.00000,0.11499,1,0,0.31256,0.36282,1,1.18073,0.22222,0,,0.28974,0.48803,16.22137,1.04181,1,0.61244,0.49968,16.84320,1.05911,1,0,0.00000,22,4.79937,1,4.63808,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,35,0.57495,41511014957,0.30783,0.37128,0.52563,0.04932,2,1,0.30856,0.34992,1,1.18073,0.22222,0,,0.28968,0.48787,15.95553,1.05911,1,0.61244,0.49968,16.84320,1.07641,1,0,0.00000,22,4.80780,1,4.63712,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,36,0.59131,41511178763,0.30601,0.36030,0.52563,0.06567,2,1,0.29874,0.31640,1,1.18073,0.22222,0,,0.28936,0.48777,16.09749,1.05954,1,0.61212,0.49957,16.73394,1.05954,1,0,0.00000,22,4.72442,1,4.50281,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,37,0.60791,41511343684,0.30366,0.35211,0.52563,0.08228,2,1,0.29188,0.31114,1,1.18073,0.22222,0,,0.28934,0.48732,15.95518,1.04268,1,0.61184,0.49925,16.74025,1.04268,1,0,0.00000,22,4.82521,1,4.62088,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,38,0.60815,41511347248,0.30258,0.34818,0.52563,0.08252,2,1,0.29609,0.32459,1,1.18073,0.22222,0,,0.28934,0.48732,15.95518,1.02581,1,0.61184,0.49925,16.74025,1.02581,1,0,0.00000,22,4.82521,1,4.62088,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,39,0.64062,41511670861,0.29955,0.34104,0.52563,0.11499,2,1,0.27837,0.29111,1,1.18646,0.22222,0,,0.28927,0.48685,15.52706,1.02581,1,0.61182,0.49830,16.16566,1.02581,1,0,0.00000,22,4.70401,1,4.50347,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,40,0.65698,41511835116,0.29650,0.34383,0.52563,0.13135,2,1,0.27207,0.36613,1,1.18646,0.22222,0,,0.28944,0.48657,15.61675,1.02581,1,0.61163,0.49762,15.47244,1.02581,1,0,0.00000,22,4.63570,1,4.53652,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,41,0.67334,41512000245,0.29394,0.34506,0.52563,0.14771,2,1,0.27093,0.35609,1,1.19375,0.22315,0,,0.28929,0.48641,15.51465,1.02581,1,0.61181,0.49806,15.89049,1.04888,1,0,0.00000,22,4.62782,1,4.49441,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,42,0.67383,41512003680,0.29129,0.34447,0.52563,0.14819,2,1,0.26477,0.33862,1,1.19375,0.22315,0,,0.28929,0.48641,15.51465,1.04888,1,0.61181,0.49806,15.89049,1.07194,1,0,0.00000,22,4.62782,1,4.49441,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,43,0.70630,41512328543,0.28986,0.33958,0.52563,0.18066,2,1,0.27418,0.28573,1,1.21823,0.22222,0,,0.28929,0.48588,14.96421,1.07194,1,0.61196,0.49753,15.45808,1.09501,1,0,0.00000,22,4.53575,1,4.29682,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,44,0.72266,41512492470,0.28831,0.33544,0.52563,0.19702,2,1,0.26974,0.28582,1,1.21823,0.22222,0,,0.28926,0.48594,15.21359,1.09501,1,0.61202,0.49754,15.40511,1.07771,1,0,0.00000,22,4.49162,1,4.33199,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
