MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/05/07 13:01:00.905),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,DESKTOP_A.png,7,0.11475,51118777390,0.48522,0.23355,0.00000,0.11475,1,1,0.46866,0.22907,1,0.46250,0.10833,0,,0.32375,0.64847,18.47023,1.11631,1,0.65097,0.67730,18.95372,1.11631,1,0,0.00000,15,5.21257,1,5.28135,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,25,0.41064,51121733368,0.42744,0.28068,0.13135,0.27930,2,1,0.29030,0.29402,1,1.18021,0.19907,0,,0.31315,0.65183,17.77873,1.04939,1,0.64101,0.67933,18.88658,1.06502,1,0,0.00000,15,4.97480,1,5.22773,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,122.05740,204.64661,0,
0,DESKTOP_A.png,45,0.72314,51124862471,0.30991,0.23347,0.47607,0.24707,3,1,0.45425,0.36302,1,1.20365,0.21389,0,,0.31262,0.65494,16.59255,1.03109,1,0.64003,0.67932,15.83920,1.03109,1,0,0.00000,15,4.77985,1,4.69365,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,231.34601,167.26794,0,
0,DESKTOP_A.png,61,1.00195,51127647860,0.50298,0.47571,0.80469,0.19727,4,1,0.54334,0.58680,1,1.20677,0.21389,0,,0.32028,0.66213,17.31930,1.04939,1,0.64751,0.68811,16.06380,1.04939,1,0,0.00000,15,4.56493,1,4.36573,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 7-AOI 7,453.71677,324.78729,0,
0,DESKTOP_A.png,80,1.31396,51130769005,0.54207,0.53346,1.01807,0.29590,5,1,0.54750,0.31826,1,1.20677,0.21389,0,,0.32490,0.65239,16.30543,1.08615,1,0.65162,0.68027,15.42758,1.10177,1,0,0.00000,15,4.62947,1,4.50424,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,97.58554,320.27286,0,
0,DESKTOP_A.png,107,1.74170,51135045507,0.53685,0.24608,1.37988,0.36182,6,1,0.50818,0.43272,1,1.20677,0.21389,0,,0.32358,0.65181,16.73372,1.02280,1,0.65045,0.67900,16.23416,1.01030,1,0,0.00000,15,4.70008,1,4.71313,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,310.53223,91.84953,0,
0,DESKTOP_A.png,130,2.13525,51138983313,0.53552,0.31114,1.77393,0.36133,7,1,0.54024,0.36268,1,1.20677,0.21389,0,,0.32415,0.65217,17.41441,1.03883,1,0.65191,0.68017,16.62211,1.02633,1,0,0.00000,15,4.84584,1,4.68807,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,70.31118,267.91876,0,
0,DESKTOP_A.png,158,2.59570,51143583943,0.72811,0.35603,2.20117,0.39453,8,1,0.75767,0.39202,1,1.20677,0.21389,0,,0.33531,0.65479,17.01869,1.05098,1,0.66356,0.68345,15.39964,1.03848,1,0,0.00000,15,4.63931,1,4.37303,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 2-AOI 2,372.93738,352.53052,0,
0,DESKTOP_A.png,177,2.90771,51146705235,0.75689,0.36380,2.61182,0.29590,9,1,0.76872,0.20426,1,1.20677,0.21389,0,,0.33412,0.65410,16.27961,1.12256,1,0.66197,0.68224,16.17742,1.15068,1,0,0.00000,14,4.67412,1,4.51357,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 2-AOI 2,55.89112,351.36484,0,
0,DESKTOP_A.png,202,3.31836,51150812636,0.68136,0.17767,3.07178,0.24658,10,1,0.56073,0.54807,1,1.20677,0.21389,0,,0.32677,0.66064,16.29232,1.11631,1,0.65369,0.68859,15.62852,1.11631,1,0,0.00000,14,4.40035,1,4.26184,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,247.86951,125.80696,0,
0,DESKTOP_A.png,220,3.61426,51153769783,0.52944,0.60021,3.38428,0.22998,11,1,0.51374,0.69996,1,1.20677,0.21389,0,,0.33135,0.66192,17.45838,1.06348,1,0.65905,0.69262,17.13819,1.06348,1,0,0.00000,14,4.60745,1,4.60043,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 3-AOI 3,541.59955,237.41403,0,
0,DESKTOP_A.png,238,3.90967,51156726057,0.51258,0.66207,3.63037,0.27930,12,1,0.54351,0.51534,1,1.20677,0.21389,0,,0.33473,0.65446,14.32392,1.05098,1,0.66221,0.68552,14.33337,1.06348,1,0,0.00000,14,4.34421,1,4.13603,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 3-AOI 3,74.23818,244.14818,0,
0,DESKTOP_A.png,257,4.22217,51159849558,0.62440,0.53471,3.97559,0.24658,13,1,0.73332,0.50089,1,1.20677,0.21389,0,,0.34509,0.65750,16.35879,1.06348,1,0.67324,0.68951,15.33572,1.06348,1,0,0.00000,14,4.43667,1,4.10071,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,254.97720,32.64656,0,
0,DESKTOP_A.png,289,4.73242,51164953778,0.73694,0.54432,4.22314,0.50928,14,1,0.79174,0.51689,0,1.20677,0.21389,0,,0.34509,0.65932,11.30177,1.19641,0,0.67439,0.69088,15.30645,1.19641,0,0,0.00000,14,3.38869,0,4.20554,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 4-AOI 4,216.32590,357.25003,0,
0,DESKTOP_A.png,323,5.29492,51170579737,0.76089,0.64982,4.96143,0.33350,15,1,0.80683,0.65991,1,1.20677,0.21389,0,,0.34546,0.66515,16.17930,1.11035,1,0.67433,0.69610,15.67564,1.09473,1,0,0.00000,14,4.45584,1,4.26047,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 4-AOI 4,122.86926,291.97806,0,
0,DESKTOP_A.png,337,5.53613,51172991305,0.77144,0.57511,5.32275,0.21338,16,1,0.75908,0.52439,1,1.20677,0.21389,0,,0.33672,0.66359,15.70531,1.03882,1,0.66538,0.69117,15.02710,1.02632,1,0,0.00000,14,4.35086,1,4.15635,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 4-AOI 4,83.19050,75.90744,0,
0,DESKTOP_A.png,360,5.91406,51176770977,0.75209,0.49104,5.55273,0.36133,17,1,0.70498,0.59233,1,1.20677,0.21389,0,,0.33646,0.66486,16.82341,1.02439,1,0.66546,0.69316,16.35502,1.01189,1,0,0.00000,13,4.72847,1,4.40349,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 9-AOI 9,98.10265,112.25359,0,
0,DESKTOP_A.png,373,6.11133,51178744326,0.58131,0.49983,5.93066,0.18066,18,1,0.37248,0.48034,1,1.20677,0.21389,0,,0.32224,0.66368,16.29513,1.14954,1,0.65107,0.69207,16.67907,1.13391,1,0,0.00000,13,4.44555,1,4.40372,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 7-AOI 7,328.03497,181.65836,0,
0,DESKTOP_A.png,390,6.40723,51181700669,0.25136,0.56821,6.19336,0.21387,19,1,0.21150,0.63053,1,1.20677,0.21389,0,,0.31604,0.66252,16.76357,1.00713,1,0.64490,0.68969,16.73090,1.00713,1,0,0.00000,13,4.48797,1,4.59786,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,637.79388,186.64922,0,
0,DESKTOP_A.png,415,6.81738,51185804864,0.20076,0.55298,6.42383,0.39355,20,1,0.25793,0.52884,1,1.20677,0.21389,0,,0.31627,0.65801,15.37421,1.07910,1,0.64474,0.68336,14.93668,1.06348,1,0,0.00000,13,4.12367,1,4.06085,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,98.53455,170.39059,0,
0,DESKTOP_A.png,440,7.22852,51189912566,0.25987,0.52279,6.83398,0.39453,21,1,0.24628,0.52617,1,1.20677,0.21389,0,,0.31375,0.66069,15.24217,1.06348,1,0.64245,0.68513,15.33495,1.06348,1,0,0.00000,13,4.21996,1,4.23550,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,118.08191,16.02896,0,
0,DESKTOP_A.png,468,7.68848,51194511913,0.27251,0.51968,7.24463,0.44385,22,1,0.19137,0.55778,1,1.20677,0.21389,0,,0.31274,0.66329,15.80591,1.06348,1,0.64107,0.68795,15.47194,1.06348,1,0,0.00000,13,4.24084,1,4.25602,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,24.50013,7.87973,0,
0,DESKTOP_A.png,486,7.96777,51197308317,0.24490,0.55818,7.70459,0.26318,23,1,0.28327,0.50743,1,1.20677,0.21389,0,,0.31293,0.66377,15.45238,1.06348,1,0.64181,0.68754,15.51136,1.06348,1,0,0.00000,13,4.40694,1,4.24221,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,67.37267,218.10930,0,
0,DESKTOP_A.png,509,8.36182,51201247983,0.34216,0.51314,7.98438,0.37744,24,1,0.39005,0.46678,1,1.20677,0.21389,0,,0.32092,0.65873,14.00352,1.11035,1,0.64998,0.68452,14.65211,1.09473,1,0,0.00000,12,4.21564,1,4.24429,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,192.97061,14.60035,0,
0,DESKTOP_A.png,523,8.59229,51203549909,0.26211,0.55607,8.37842,0.21387,25,1,0.16945,0.53714,1,1.20677,0.21389,0,,0.31633,0.65940,15.59733,1.11630,1,0.64461,0.68577,15.50489,1.11630,1,0,0.00000,12,4.24216,1,4.20006,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,160.53691,196.78662,0,
0,DESKTOP_A.png,550,9.03564,51207983579,0.20709,0.55558,8.60840,0.42725,26,1,0.25931,0.58586,1,1.20677,0.21389,0,,0.32347,0.66111,15.75757,0.99934,1,0.65214,0.68876,15.33448,0.99934,1,0,0.00000,12,4.26800,1,4.18628,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,105.63969,179.71300,0,
0,DESKTOP_A.png,565,9.26562,51210287147,0.16691,0.57407,9.05225,0.21338,27,1,0.15304,0.59076,1,1.20677,0.21389,0,,0.31762,0.66357,15.77121,1.06347,1,0.64639,0.69051,15.61750,1.06347,1,0,0.00000,12,4.25402,1,4.08589,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,79.68825,194.51251,0,
0,DESKTOP_A.png,578,9.48047,51212433903,0.16111,0.43841,9.29834,0.18213,28,1,0.21337,0.15182,1,1.20677,0.21389,0,,0.32004,0.64820,16.32882,1.00713,1,0.64728,0.67522,15.66403,1.00713,1,0,0.00000,12,4.27912,1,4.27152,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,146.93538,94.34651,0,
0,DESKTOP_A.png,608,9.98828,51217512003,0.52753,0.32024,9.61035,0.37793,29,1,0.55602,0.33109,1,1.20677,0.21389,0,,0.32886,0.65742,14.94847,1.08217,1,0.65713,0.68363,14.31470,1.06655,1,0,0.00000,12,4.17050,1,3.96518,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,715.00848,10.28196,0,
4,MALTA_TODAY_14_03_24_A.png,12,0.21289,51219648454,0.52371,0.33038,0.00000,0.21289,1,1,0.55085,0.36019,1,1.20677,0.21389,0,,0.32501,0.65971,15.03366,1.06347,1,0.65363,0.68523,14.38618,1.06347,1,0,0.00000,12,4.06174,1,3.87674,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 39-AOI 39,13.18038,236.18837,0,
4,MALTA_TODAY_14_03_24_A.png,30,0.50879,51222607627,0.52281,0.36628,0.22900,0.27979,2,1,0.32594,0.35953,1,1.20677,0.21389,0,,0.31788,0.66209,15.07290,1.06347,1,0.64563,0.68624,15.42702,1.06347,1,0,0.00000,12,4.17205,1,4.34116,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 39-AOI 39,38.81049,267.44809,0,
4,MALTA_TODAY_14_03_24_A.png,48,0.80420,51225564726,0.31348,0.21260,0.55908,0.24512,3,1,0.28413,0.02012,1,1.20677,0.21389,0,,0.31790,0.65171,16.76869,1.12597,1,0.64485,0.67589,16.27703,1.12597,1,0,0.00000,12,4.48808,1,4.38833,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 39-AOI 39,434.83563,157.56131,0,
4,MALTA_TODAY_14_03_24_A.png,64,1.06689,51228190622,0.42699,0.03017,0.91943,0.14746,4,1,0.42064,0.05770,0,1.20677,0.21389,0,,0.32400,0.64780,14.41831,0.98525,0,0.65055,0.67808,9.60940,0.95712,0,632,0.00000,12,4.03182,0,3.11818,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 37-AOI 37,293.79602,42.11464,0,
